Timestamp,AccX,AccY,AccZ,Heart_IR
14:46:59,-2864,948,16092,202
14:46:59,-2812,868,16072,178
14:46:59,-2800,828,16076,180
14:46:59,-2756,856,16112,181
14:46:59,-2856,844,16064,183
14:46:59,-2824,864,15988,168
14:46:59,-2920,928,16080,181
14:46:59,-2836,876,16068,178
14:46:59,-2780,964,16108,183
14:46:59,-2848,896,16072,188
14:46:59,-2736,960,16100,160
14:46:59,-2816,864,16084,185
14:46:59,-2868,828,16144,179
14:46:59,-2812,860,16052,177
14:46:59,-2832,828,16128,180
14:46:59,-2800,864,16052,171
14:46:59,-2808,872,16088,217
14:46:59,-2884,1052,16080,180
14:46:59,-2832,992,15900,178
14:46:59,-2784,912,16068,212
14:47:00,-2840,864,16076,172
14:47:00,-2832,872,16320,181
14:47:00,-2804,948,16184,176
14:47:00,-2916,928,16188,179
14:47:00,-2888,948,15812,203
14:47:00,-2812,992,16020,180
14:47:00,-2768,888,16192,174
14:47:00,-2740,812,16060,175
14:47:00,-2760,844,16020,171
14:47:00,-2796,876,15996,161
14:47:00,-2896,948,16012,181
14:47:00,-2872,916,16144,180
14:47:00,-2796,884,16160,185
14:47:00,-2872,928,16060,183
14:47:00,-2860,824,16024,167
14:47:00,-2828,896,16000,194
14:47:00,-2892,896,16136,184
14:47:00,-2808,904,16132,180
14:47:00,-2752,852,16088,187
14:47:00,-2756,872,16068,178
14:47:00,-2836,832,16048,181
14:47:00,-2880,892,16140,179
14:47:00,-2912,896,16024,187
14:47:00,-2864,892,16080,202
14:47:00,-2736,912,16064,179
14:47:00,-2788,888,16132,177
14:47:00,-2868,928,16108,172
14:47:00,-2836,844,16144,185
14:47:00,-2824,852,16096,188
14:47:00,-2864,888,16056,187
14:47:00,-2820,920,16132,180
14:47:00,-2856,900,16116,187
14:47:00,-2832,916,16060,179
14:47:00,-2884,972,16080,178
14:47:00,-2908,864,16068,167
14:47:00,-2776,852,16172,176
14:47:00,-2800,844,16040,186
14:47:00,-2804,872,16104,161
14:47:00,-2776,928,16100,176
14:47:00,-2824,928,16096,181
14:47:01,-2844,848,16052,172
14:47:01,-2816,828,16084,171
14:47:01,-2804,824,16064,170
14:47:01,-2776,868,16136,178
14:47:01,-2836,904,16052,182
14:47:01,-2820,872,16100,179
14:47:01,-2848,976,16000,203
14:47:01,-2888,888,16100,177
14:47:01,-2804,872,16068,175
14:47:01,-2800,864,16112,181
14:47:01,-2768,876,16068,184
14:47:01,-2820,876,16072,205
14:47:01,-2860,872,16096,140
14:47:01,-2840,844,16064,182
14:47:01,-2872,896,16064,186
14:47:01,-2780,912,16024,165
14:47:01,-2856,888,16120,183
14:47:01,-2840,900,16016,183
14:47:01,-2784,884,16168,182
14:47:01,-2840,860,16072,179
14:47:01,-2812,876,16140,169
14:47:01,-2780,940,16036,181
14:47:01,-2836,892,16072,185
14:47:01,-2796,872,16140,177
14:47:01,-2824,896,16004,179
14:47:01,-2824,880,16116,170
14:47:01,-2884,880,16052,183
14:47:01,-2864,936,16084,175
14:47:01,-2828,900,16112,183
14:47:01,-2840,940,16044,201
14:47:01,-2824,864,16068,185
14:47:01,-2820,848,16020,174
14:47:01,-2800,832,16056,178
14:47:01,-2760,872,16112,183
14:47:01,-2768,876,16084,193
14:47:01,-2852,940,16028,176
14:47:01,-2832,956,16040,177
14:47:01,-2848,884,16120,176
14:47:01,-2792,880,16096,178
14:47:01,-2816,788,16024,159
14:47:02,-2868,908,16104,176
14:47:02,-2768,956,16040,181
14:47:02,-2776,864,16108,177
14:47:02,-2884,880,16080,182
14:47:02,-2780,936,16112,166
14:47:02,-2808,876,16064,180
14:47:02,-2732,868,16108,184
14:47:02,-2800,912,16036,181
14:47:02,-2868,932,16092,180
14:47:02,-2892,984,16064,163
14:47:02,-2924,896,16132,218
14:47:02,-2772,840,16028,179
14:47:02,-2800,872,16112,176
14:47:02,-2856,900,16076,207
14:47:02,-2868,784,16080,178
14:47:02,-2840,976,16096,185
14:47:02,-2828,872,16116,175
14:47:02,-2808,888,16068,176
14:47:02,-2764,936,16124,190
14:47:02,-2828,872,16036,179
14:47:02,-2800,964,16072,184
14:47:02,-2904,944,16116,183
14:47:02,-2784,808,16116,182
14:47:02,-2736,856,16088,162
14:47:02,-2764,868,16072,179
14:47:02,-2836,840,15944,186
14:47:02,-2856,932,16060,181
14:47:02,-2880,1008,16072,181
14:47:02,-2856,896,16104,164
14:47:02,-2740,920,16056,195
14:47:02,-2816,916,16088,172
14:47:02,-2820,888,16060,182
14:47:02,-2868,928,16136,175
14:47:02,-2876,964,16032,170
14:47:02,-2832,900,16144,177
14:47:02,-2776,880,16016,171
14:47:02,-2792,820,16104,178
14:47:02,-2792,992,16128,206
14:47:02,-2808,876,16060,176
14:47:02,-2840,964,16104,179
14:47:02,-2860,876,16012,186
14:47:02,-2804,884,16164,177
14:47:02,-2712,924,16116,209
14:47:02,-2824,956,16072,175
14:47:02,-2792,840,16048,185
14:47:02,-2848,844,16064,177
14:47:02,-2864,960,16156,182
14:47:02,-2788,908,16000,160
14:47:02,-2824,868,16152,178
14:47:02,-2812,868,16180,171
14:47:02,-2756,900,16024,191
14:47:02,-2864,940,16108,166
14:47:02,-2880,888,16068,180
14:47:02,-2896,824,16128,181
14:47:02,-2788,848,16088,180
14:47:03,-2776,796,16064,174
14:47:03,-2752,976,16096,174
14:47:03,-2744,932,16068,181
14:47:03,-2828,1064,16104,182
14:47:03,-2880,928,16096,179
14:47:03,-2796,796,16048,207
14:47:03,-2904,816,16104,184
14:47:03,-2772,852,16092,177
14:47:03,-2792,996,16132,182
14:47:03,-2804,964,16076,171
14:47:03,-2852,920,16120,195
14:47:03,-2884,860,15996,139
14:47:03,-2860,884,16064,178
14:47:03,-2752,900,16116,173
14:47:03,-2716,964,16104,163
14:47:03,-2808,1004,16084,177
14:47:03,-2804,840,16092,181
14:47:03,-2804,900,16000,183
14:47:03,-2812,848,16108,175
14:47:03,-2720,896,16012,172
14:47:03,-2792,944,16104,169
14:47:03,-2744,936,16072,175
14:47:03,-2784,940,16096,174
14:47:03,-2848,828,16040,170
14:47:03,-2928,856,16056,180
14:47:03,-2852,828,16056,181
14:47:03,-2848,944,16128,174
14:47:03,-2724,928,16140,173
14:47:03,-2724,924,16072,205
14:47:03,-2856,884,16028,175
14:47:03,-2916,852,16076,165
14:47:03,-2832,944,16112,182
14:47:03,-2760,960,16100,177
14:47:03,-2680,920,16132,194
14:47:03,-2724,896,16068,178
14:47:03,-2772,836,16060,176
14:47:03,-2960,884,16100,175
14:47:03,-2964,896,16096,180
14:47:03,-2832,932,16100,176
14:47:03,-2724,876,16044,178
14:47:03,-2672,888,16108,183
14:47:03,-2820,900,16108,179
14:47:03,-2864,868,16120,175
14:47:03,-2872,944,16084,169
14:47:03,-2844,928,16128,178
14:47:03,-2832,880,16112,183
14:47:03,-2756,888,16136,180
14:47:03,-2800,884,16100,180
14:47:03,-2808,880,16064,172
14:47:03,-2836,908,16080,209
14:47:03,-2768,900,16048,182
14:47:03,-2836,876,15948,175
14:47:03,-2772,952,16352,203
14:47:03,-2796,944,16288,176
14:47:03,-2744,792,16008,177
14:47:03,-2840,780,16036,180
14:47:03,-2816,808,15852,174
14:47:03,-2916,880,16360,196
14:47:03,-2844,996,16016,185
14:47:03,-2816,996,16200,180
14:47:04,-2884,876,15808,188
14:47:04,-2756,860,15988,175
14:47:04,-2864,864,16248,161
14:47:04,-2764,948,15980,183
14:47:04,-2664,888,15924,181
14:47:04,-2752,920,15872,178
14:47:04,-2740,856,16160,173
14:47:04,-2876,896,16216,163
14:47:04,-2948,932,16184,205
14:47:04,-2896,980,15876,167
14:47:04,-2716,880,16216,172
14:47:04,-2744,844,16116,182
14:47:04,-2748,828,16272,173
14:47:04,-2832,844,15976,187
14:47:04,-2840,932,16072,183
14:47:04,-2916,860,16032,179
14:47:04,-2776,992,15960,212
14:47:04,-2796,784,16224,179
14:47:04,-2764,864,16248,186
14:47:04,-2852,968,16472,183
14:47:04,-2868,900,16232,180
14:47:04,-2928,864,16180,195
14:47:04,-2832,948,15968,184
14:47:04,-2796,856,16104,181
14:47:04,-2696,872,16040,179
14:47:04,-2704,864,16124,178
14:47:04,-2892,888,16116,157
14:47:04,-2940,992,15824,168
14:47:04,-2804,888,15988,177
14:47:04,-2760,836,16172,180
14:47:04,-2676,908,16100,180
14:47:04,-2796,848,16088,157
14:47:04,-2848,928,16084,182
14:47:04,-2864,928,16016,178
14:47:04,-2848,940,16072,173
14:47:04,-2772,916,16084,178
14:47:04,-2688,904,16092,168
14:47:04,-2772,820,16068,174
14:47:04,-2784,880,16104,175
14:47:04,-2856,920,16096,176
14:47:04,-2868,948,16072,207
14:47:04,-2804,892,16112,180
14:47:04,-2744,872,16076,174
