elapsed_ms,ir
67351,163401
67361,163436
67371,163473
67381,163500
67391,163529
67401,163539
67411,163565
67421,163603
67467,163685
67472,163678
67481,163708
67491,163716
67501,163748
67511,163759
67521,163733
67531,163683
67541,163618
67551,163532
67561,163456
67571,163403
67581,163376
67591,163324
67601,163309
67611,163311
67621,163305
67631,163309
67641,163316
67651,163324
67661,163321
67671,163311
67681,163272
67691,163255
67701,163226
67711,163209
67755,163204
67803,163155
67813,163177
67864,163070
67872,163079
67918,163052
67923,163021
67932,163039
67942,163061
67951,163017
67961,163040
67971,163039
67981,163043
67993,163057
68002,163073
68013,163064
68023,163065
68033,163082
68042,163081
68053,163077
68063,163078
68073,163068
68082,163044
68093,163042
68103,163047
68112,163040
68121,163050
68132,163015
68142,163025
68152,163027
68163,163024
68173,163006
68183,163012
68193,163020
68202,162992
68212,162969
68222,162944
68265,162819
68272,162821
68283,162802
68293,162791
68302,162783
68312,162781
68322,162779
68332,162766
68342,162763
68352,162763
68362,162763
68372,162748
68382,162758
68392,162759
68402,162762
68412,162773
68422,162776
68432,162761
68473,162781
68482,162774
68534,162763
68574,162769
68576,162922
68582,162767
68625,162765
68632,162745
68644,162762
68713,162763
68724,162451
68733,162313
68744,162229
68752,162189
68762,162047
68772,161992
68782,161969
68792,161956
68802,161909
68812,161803
68822,161750
68832,161688
68842,161676
68852,161499
68862,161479
68872,161465
68882,161438
68892,161410
68902,161371
68913,161318
68922,161286
68932,161235
68942,161201
68952,161151
68962,161153
68972,161127
68982,161141
68993,161138
69002,161139
69012,161148
69057,162313
69063,161194
69073,161171
69083,161188
69094,161206
69104,161232
69114,161244
69124,161265
69134,161259
69144,161286
69153,161315
69164,161347
69174,161398
69184,161445
69193,161542
69204,161784
69214,162167
69224,162670
69233,163260
69273,166672
69284,167773
69333,173388
69383,175618
69393,175383
69404,175300
69414,175145
69424,175068
69433,175015
69485,174178
69494,173997
69504,173710
69514,173188
69523,172944
69534,172208
69544,171545
69553,171021
69564,170537
69574,170077
69584,169610
69593,169113
69604,168584
69614,168036
69624,167498
69633,166996
69644,166472
69654,166070
69664,165852
69673,165738
69684,165649
69694,165303
69704,165180
69714,165302
69723,165534
69734,165987
69744,166790
69753,167351
69764,167003
69774,165962
69784,164693
69793,163398
69804,161439
69815,159942
69856,156585
69864,155951
69874,155272
69914,154958
69916,170077
69927,154433
69934,154424
69985,154956
70034,164998
70043,165882
70054,166147
70064,166248
70073,166272
70084,166265
70094,166198
70104,166132
70114,166052
70124,165890
70134,165670
70144,165441
70155,165083
70165,164587
70175,163629
70185,161735
70194,159821
70204,158839
70215,158287
70258,154424
70265,157593
70275,157523
70284,157515
70294,157575
70304,157636
70315,157714
70325,157699
70335,157602
70345,157480
70354,157365
70365,157264
70375,157213
70385,157167
70394,157180
70405,157286
70415,157531
70425,157858
70434,158267
70445,158714
70455,159157
70465,159647
70474,160139
70485,160705
70495,161367
70505,161996
70515,162549
70524,162923
70566,163154
70575,163817
70585,163926
70630,164072
70670,163957
70672,157699
70675,163091
70686,162651
70696,161975
70738,161060
70746,156940
70755,156484
70764,156117
70775,155860
70785,155530
70794,155214
70805,155043
70815,154887
70824,154774
70834,154682
70845,154794
70855,154961
70865,155136
70874,155222
70885,154876
70895,154562
70905,154627
70915,154707
70924,154658
70935,154633
70945,155009
70954,155089
70965,155283
70975,155152
70985,154548
70994,154018
71005,153726
71016,153470
71058,153129
71065,153004
71076,152954
71084,152844
71094,152804
71105,152742
71115,152708
71125,152676
71134,152667
71145,152695
71156,152703
71166,152710
71174,152710
71185,152697
71196,152697
71206,152676
71216,152618
71226,152576
71235,152481
71245,152391
71255,152373
71299,152228
71305,152148
71317,152088
71326,151985
71336,151918
71345,151876
71355,151800
71366,151741
71375,151685
71385,151617
71395,151591
71405,151524
71415,151479
71458,151448
71460,151326
71466,151327
71476,151314
71486,151300
71495,151281
71505,151243
71516,151233
71525,151236
71536,151194
71545,151181
71555,151163
71566,151106
71606,151066
71608,150981
71617,150977
71627,150950
71667,150701
71677,150642
71686,150570
71736,150361
71749,150344
71755,150355
71765,150320
71775,150317
71785,150315
71796,150339
71806,150361
71816,150388
71826,150391
71835,150380
71845,150338
71855,150335
71865,150322
71876,150360
71886,150337
71897,150314
71938,150245
71946,150221
71957,150167
71965,150170
71975,150136
71985,150132
71995,150103
72005,150098
72015,150075
72025,150075
72036,150093
72046,150077
72055,150033
72065,150030
72076,150059
72086,150059
72095,150005
72105,150033
72115,150015
72126,150036
72136,150040
72146,150041
72155,150037
72165,150062
72175,150065
72185,150071
72196,150051
72206,150056
72249,150042
72259,149983
72299,150008
72307,149886
72318,149839
72326,149789
72336,149712
72378,149638
72386,149586
72396,149575
72439,149526
72446,149545
72496,149593
72506,149598
72516,149607
72526,149603
72536,149599
72546,149588
72557,149605
72567,149574
72576,149577
72586,149596
72597,149595
72607,149589
72649,149566
72659,149496
72670,149504
72677,149512
72686,149538
72697,149549
72706,149556
72717,149528
72727,149569
72737,149572
72747,149564
72757,149536
72767,149521
72777,149522
72787,149528
72797,149542
72807,149536
72817,149540
72827,149542
72837,149530
72847,149535
72857,149548
72867,149548
72877,149556
72886,149511
72896,149521
72906,149516
72916,149513
72927,149509
72937,149499
72947,149540
72957,149575
72967,149612
72977,149652
72987,149685
73039,149743
73081,149706
73083,149572
73128,149592
73137,149533
73177,149503
73180,149540
73188,149143
73200,149062
73209,148906
73251,148278
73286,148102
73289,149516
73297,147354
73307,147449
73316,147328
73327,147276
73337,147239
73347,147204
73357,147119
73367,147081
73377,147076
73387,147077
73397,146991
73407,146890
73457,146517
73468,146378
73479,146282
73488,146161
73499,146021
73507,145830
73517,145643
73527,145429
73537,145196
73547,144945
73557,144699
73567,144481
73577,144254
73587,144061
73597,143782
73607,143645
73617,143528
73627,143507
73637,143441
73647,143437
73657,143389
73667,143352
73677,143282
73687,143214
73697,143128
73707,143017
73718,142906
73727,142850
73737,142810
73747,142777
73758,142762
73767,142817
73777,142945
73787,143115
73830,143374
73834,146161
73839,148047
73881,151440
73890,151882
73898,152223
73939,152513
73949,152422
74000,151816
74007,151693
74017,151664
74027,151659
74037,151679
74047,151742
74057,151808
74067,151897
74077,151942
74087,152032
74097,152166
74107,152348
74117,152578
74128,152820
74137,153001
