elapsed_ms,ir
65297,173069
65308,173183
65317,173223
65327,173314
65338,173482
65347,173545
65358,173638
65367,173566
65378,173573
65387,173402
65432,173379
65437,173484
65441,173168
65490,173223
65532,173454
65538,173262
65549,173146
65592,172951
65597,173057
65608,173246
65617,173183
65628,173304
65637,173233
65648,173344
65657,173179
65668,173209
65677,173027
65688,173113
65697,172920
65708,173031
65717,172921
65728,173021
65737,172897
65748,172948
65757,172850
65768,172895
65777,172769
65788,172841
65797,172675
65807,172606
65818,172603
65869,172479
65879,172544
65887,172430
65897,172372
65907,172274
65917,172104
65928,172228
65937,172088
65947,172103
65957,172099
65967,172174
65977,172221
65987,172385
65997,172360
66007,172583
66017,172579
66027,172585
66037,172606
66047,172634
66057,172387
66067,172107
66077,171899
66087,171869
66137,171849
66183,171885
66191,172032
66239,172048
66289,171650
66299,172032
66309,172012
66318,172167
66328,172437
66339,172708
66348,172699
66359,172550
66368,172268
66379,171941
66388,171675
66399,171535
66408,171466
66419,171497
66428,171499
66439,171508
66448,171477
66459,171434
66468,171430
66479,171446
66488,171508
66499,171561
66508,171619
66519,171727
66528,171800
66539,171923
66548,172017
66559,172149
66568,172182
66579,172265
66588,172341
66599,172417
66608,172482
66619,172519
66668,172588
66678,172423
66688,172311
66699,172209
66708,172109
66719,171954
66728,171826
66739,171775
66781,171925
66789,172162
66798,172346
66809,172459
66819,172576
66827,172739
66839,172776
66848,172818
66859,172907
66869,173026
66879,173100
66930,174230
66938,174423
66948,174771
66959,174953
66968,175305
66978,175522
66989,175608
66998,175799
67008,175840
67018,175767
67028,175687
67073,175448
67082,173744
67088,173668
67135,173595
67139,173868
67150,173957
67200,174828
67209,174840
67218,174710
67228,174619
67239,174539
67248,174371
67258,174181
67268,173968
67278,173855
67288,173846
67298,173854
67308,173840
67318,173795
67329,173545
67338,173184
67348,173149
67358,173210
67368,173366
67378,174016
67388,174668
67398,175028
67408,175059
67418,174976
67471,174645
67480,174574
67489,174570
67498,174454
67508,174325
67518,174106
67528,173813
67538,173657
67548,173691
67558,173912
67568,174211
67578,174589
67588,175005
67598,175370
67608,175575
67618,175600
67628,175521
67638,175378
67648,175167
67658,174958
67668,174681
67678,174345
67688,174232
67698,174154
67708,174211
67749,174978
67759,175083
67803,174574
67808,175056
67819,175033
67861,174933
67870,174838
67920,174943
67929,174883
67939,174950
67948,174768
67958,174770
67968,174783
67978,174783
67988,174815
67998,174813
68008,174837
68018,174858
68028,174885
68038,174878
68048,174913
68058,174882
68068,174888
68078,174866
68088,174870
68098,174870
68108,174899
68118,174873
68129,174896
68139,174897
68149,174890
68158,174837
68168,174898
68178,174874
68188,174885
68198,174892
68209,174870
68219,174866
68270,174813
68280,174781
68289,174730
68299,174705
68309,174638
68319,174632
68329,174591
68339,174583
68349,174572
68359,174557
68369,174553
68379,174549
68389,174564
68399,174536
68409,174562
68420,174604
68429,174590
68472,174695
68481,174753
68521,174597
68526,174874
68531,174626
68540,174756
68581,174833
68624,174623
68631,174739
68643,174765
68713,174572
68721,174757
68730,174751
68740,174850
68749,174815
68760,174786
68770,174800
68779,174795
68789,174772
68799,174787
68809,174794
68819,174808
68829,174830
68839,174798
68849,174811
68859,174842
68869,174792
68879,174802
68889,174800
68899,174798
68909,174798
68919,174829
68929,174800
68939,174804
68949,174799
68959,174842
68969,174775
68979,174738
68989,174736
68999,174609
69009,174654
69060,174712
69069,174618
69080,174673
69089,174652
69099,174689
69109,174693
69119,174700
69129,174674
69139,174685
69149,174690
69159,174627
69169,174650
69179,174629
69189,174573
69199,174486
69209,174364
69219,174213
69229,174037
69281,172649
69290,172461
69332,174654
69339,171554
69381,171244
69389,171202
69399,171183
69409,171161
69419,171139
69429,171199
69476,171180
69490,171558
69500,171724
69509,171884
69520,171997
69529,172084
69539,172129
69549,172252
69559,172458
69569,172488
69579,172639
69589,172730
69599,172908
69609,172914
69619,172950
69629,173023
69639,173160
69649,173187
69659,173232
69669,173247
69679,173301
69689,173185
69699,173046
69709,172864
69720,172867
69729,172754
69739,172683
69749,172751
69759,172856
