Timestamp,AccX,AccY,AccZ,Heart_IR
20.47003674507141,444,-1191,3056,117845
20.50940465927124,489,-1114,3043,117816
20.549323320388794,-41,-1161,2900,117933
20.589328289031982,-254,-1489,2653,117792
20.629367351531982,-427,-1120,2416,117811
20.66974425315857,-412,-841,2307,117857
20.708434343338013,-158,-732,1865,118084
20.74879002571106,-199,-237,1865,118301
20.788865327835083,77,199,1819,118652
20.828795433044434,490,536,1662,119043
20.86870574951172,421,913,1652,119338
20.908311367034912,336,1350,1424,119753
20.94848370552063,285,1496,1278,119808
20.98833465576172,-18,1767,1281,119132
21.028889179229736,-215,2287,1218,118685
21.068756818771362,-118,2441,596,118601
21.108359336853027,-105,2559,259,118724
21.14831566810608,234,2561,293,118975
21.188735723495483,778,2101,834,119419
21.227717876434326,1776,775,2168,119658
21.267502546310425,2382,-816,3294,119124
21.307544708251953,634,-4955,4001,117764
21.347366094589233,-3021,-3409,2931,117399
21.38735795021057,-1101,-2233,1795,117398
21.427706718444824,486,-643,2666,117812
21.467962741851807,382,-202,2894,118178
21.507691383361816,196,-188,2599,118341
21.547720432281494,-151,-42,2004,118347
21.58731985092163,-320,93,1877,118238
21.62765645980835,-90,70,2214,117982
21.667757034301758,-209,41,2248,117707
21.707700490951538,-355,214,2080,117588
21.747538089752197,-246,286,2022,117595
21.786835432052612,-3,218,1867,117643
21.82634949684143,-157,423,1956,117723
21.866331815719604,-361,463,1992,117777
21.906325817108154,-188,345,1960,117803
21.946922779083252,-131,231,1981,117828
21.986324071884155,-257,193,2036,117846
22.02632451057434,-280,110,1966,117868
22.066848278045654,-278,3,1989,117929
22.10717749595642,-212,-39,2110,117993
22.14635467529297,-285,-72,2111,118010
22.1869375705719,-282,-87,2043,118085
22.22672748565674,-240,-156,2052,117994
22.266342639923096,-228,-135,2010,117713
